YEAR,MONTH,DISTRIBUTOR,AREA,RETAILER NAME (R1),ADDRESS R1,REGENCY/DISTRICT,PRODUCT,JENIS PESTISIDA,PACKAGING,VOLUME (L/KG)
2023,06.JUN,CV. Aneka Jaya Tunas Agro,WEST JAVA,TEGUH RIZKY (BPK TEGUH),"Bayah, Lebak",LEBAK,TRAVERSA 20/60 WG,Insektisida,100 GR,5.0 
2023,06.JUN,CV. Aneka Jaya Tunas Agro,WEST JAVA,PUTRA TANI (BPK IDIK),Sukabumi,SUKABUMI,ET-TRAZOL 250 SC,Zat Pengatur Tumbuh,250 ML,20.0 
2023,06.JUN,CV. Aneka Jaya Tunas Agro,WEST JAVA,YANI TANI (BPK TARYA),"Bojen, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,5.0 
2023,06.JUN,CV. Aneka Jaya Tunas Agro,WEST JAVA,RAGAM JAYA TANI (NUPUS),Cilegon,CILEGON,EMARVEL 100/50 SC,Insektisida,250 ML,2.5 
2023,06.JUN,CV. Aneka Jaya Tunas Agro,WEST JAVA,SAHABAT TANI (H. UDIN),"Panimbang, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,2.0 
2023,06.JUN,CV. Aneka Jaya Tunas Agro,WEST JAVA,SAHABAT TANI (H. UDIN),"Panimbang, Pandeglang",PANDEGLANG,ADORE 200 SC,Fungisida,250 ML,2.5 
2023,06.JUN,CV. Aneka Jaya Tunas Agro,WEST JAVA,MEGA TANIA (SATIBI),"Pontang, Serang",SERANG,ADORE 200 SC,Fungisida,250 ML,15.0 
2023,06.JUN,CV. Aneka Jaya Tunas Agro,WEST JAVA,RAFFA TANI (JUNED),"Tirtayasa, Serang",SERANG,AVJUNSU 18 EC,Insektisida,500 ML,10.0 
2023,06.JUN,CV. Aneka Jaya Tunas Agro,WEST JAVA,PUTRI BUNGSU TANI (BPK TARNO),"Cikeusik, Pandeglang Selatan",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,5.0 
2023,06.JUN,CV. Aneka Jaya Tunas Agro,WEST JAVA,TEGUH RIZKY (BPK TEGUH),"Bayah, Lebak",LEBAK,TRAVERSA 20/60 WG,Insektisida,25 GR,2.5 
2023,06.JUN,CV. Aneka Jaya Tunas Agro,WEST JAVA,ARAMIN TANI (BPK ARAMIN),"Sobang, Pandeglang",PANDEGLANG,KINGBOSS 20 SG,Insektisida,100 GR,5.0 
2023,06.JUN,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUMBER TANI AGUNG (BPK EMAN),"Munjul, Pandeglang",PANDEGLANG,EMARVEL 100/50 SC,Insektisida,100 ML,1.0 
2023,06.JUN,CV. Aneka Jaya Tunas Agro,WEST JAVA,BERKAH TANI (BPK KADIRA),"Bojen, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,10.0 
2023,06.JUN,CV. Aneka Jaya Tunas Agro,WEST JAVA,BERKAH TANI (BPK KADIRA),"Bojen, Pandeglang",PANDEGLANG,EMARVEL 100/50 SC,Insektisida,250 ML,5.0 
2023,06.JUN,CV. Aneka Jaya Tunas Agro,WEST JAVA,ANGGITA JAYA (BPK SURYONO),"Panimbang, Pandeglang",PANDEGLANG,ADORE 200 SC,Fungisida,250 ML,10.0 
2023,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,GAHU MEKAR (BPK DONI),"Bojong, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,25 GR,0.5 
2023,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,ZAKI TANI (BPK DEDEN),"Ciruas, Serang",SERANG,E-TOBAN 500/50 SC,Insektisida,400 ML,50.0 
2023,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,SARANA TANI (H. YAHYA),"Tirtayasa, Serang",SERANG,ADORE 200 SC,Fungisida,250 ML,5.0 
2023,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,LEBAK TANI (BPK BEDOD),"Kresek, Tangerang",TANGERANG,E-TOBAN 500/50 SC,Insektisida,100 ML,10.0 
2023,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,LEBAK TANI (BPK BEDOD),"Kresek, Tangerang",TANGERANG,E-TOBAN 500/50 SC,Insektisida,400 ML,10.0 
2023,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,LEBAK TANI (BPK BEDOD),"Kresek, Tangerang",TANGERANG,ET-PRORICE 400 SC,Herbisida,50 ML,0.3 
2023,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,MASTANI (SONNY),Serang,SERANG,TRAVERSA 20/60 WG,Insektisida,100 GR,5.0 
2023,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,MEGA TANIA (SATIBI),"Pontang, Serang",SERANG,ADORE 200 SC,Fungisida,100 ML,5.0 
2023,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,MEGA TANIA (SATIBI),"Pontang, Serang",SERANG,ADORE 200 SC,Fungisida,250 ML,10.0 
2023,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,MEGA TANIA (SATIBI),"Pontang, Serang",SERANG,BALTIKO 68/2 WP,Insektisida,100 GR,10.0 
2023,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,MEGA TANIA (SATIBI),"Pontang, Serang",SERANG,EMARVEL 100/50 SC,Insektisida,250 ML,5.0 
2023,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,MEGA TANIA (SATIBI),"Pontang, Serang",SERANG,TRAVERSA 20/60 WG,Insektisida,100 GR,5.0 
2023,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,PUTRA TANI (BPK IDIK),Sukabumi,SUKABUMI,ET-TRAZOL 250 SC,Zat Pengatur Tumbuh,250 ML,20.0 
2023,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,TEGUH RIZKY (BPK TEGUH),"Bayah, Lebak",LEBAK,TRAVERSA 20/60 WG,Insektisida,25 GR,2.5 
2023,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,ILHAM TANI (H. HERMAN),"Petir, Serang",SERANG,BALTIKO 68/2 WP,Insektisida,100 GR,5.0 
2023,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,ILHAM TANI (H. HERMAN),"Petir, Serang",SERANG,E-TOZEB 80 WP,Fungisida,800 GR,48.0 
2023,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,HERI PUTRA (H. USMAN),"Sobang, Pandeglang",PANDEGLANG,EMARVEL 100/50 SC,Insektisida,100 ML,1.0 
2023,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,HERI PUTRA (H. USMAN),"Sobang, Pandeglang",PANDEGLANG,EMARVEL 100/50 SC,Insektisida,250 ML,2.5 
2023,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,LINGGA JAYA (BPK AMARUDIN),"Rajeg, Tangerang",TANGERANG,AVJUNSU 18 EC,Insektisida,1 L,30.0 
2023,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,PUSAKA TANI (KURMANI),"Rau, Serang",SERANG,AVJUNSU 18 EC,Insektisida,500 ML,10.0 
2023,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,PUSAKA TANI (KURMANI),"Rau, Serang",SERANG,AVJUNSU 18 EC,Insektisida,1 L,10.0 
2023,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,ANGGITA JAYA (BPK SURYONO),"Panimbang, Pandeglang",PANDEGLANG,AVJUNSU 18 EC,Insektisida,1 L,20.0 
2023,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,ANGGITA JAYA (BPK SURYONO),"Panimbang, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,5.0 
2023,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,BERKAH TANI (BPK DEDEN),"Menes, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,25 GR,0.5 
2023,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUMBER TANI AGUNG (BPK EMAN),"Munjul, Pandeglang",PANDEGLANG,EMARVEL 100/50 SC,Insektisida,250 ML,5.0 
2023,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,SALUBI TANI (EKI),"Sawah Luhur, Serang",SERANG,AVJUNSU 18 EC,Insektisida,1 L,10.0 
2023,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,KUNDUR TANI (H. HAER),"Carenang, Serang",SERANG,AVJUNSU 18 EC,Insektisida,1 L,10.0 
2023,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,KUNDUR TANI (H. HAER),"Carenang, Serang",SERANG,E-TOBAN 500/50 SC,Insektisida,400 ML,10.0 
2023,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,KUNDUR TANI (H. HAER),"Carenang, Serang",SERANG,TRAVERSA 20/60 WG,Insektisida,25 GR,0.3 
2023,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,KUNDUR TANI (H. HAER),"Carenang, Serang",SERANG,TRAVERSA 20/60 WG,Insektisida,100 GR,2.5 
2023,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,BERKAH TANI (BPK NURDIN),"Kronjo, Tangerang",TANGERANG,AVJUNSU 18 EC,Insektisida,500 ML,10.0 
2023,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,ILHAM TANI (H. HERMAN),"Petir, Serang",SERANG,AVJUNSU 18 EC,Insektisida,250 ML,20.0 
2023,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,ILHAM TANI (H. HERMAN),"Petir, Serang",SERANG,AVJUNSU 18 EC,Insektisida,500 ML,30.0 
2023,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,ILHAM TANI (H. HERMAN),"Petir, Serang",SERANG,AVJUNSU 18 EC,Insektisida,1 L,50.0 
2023,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,ILHAM TANI (H. HERMAN),"Petir, Serang",SERANG,EMARVEL 100/50 SC,Insektisida,50 ML,10.0 
2023,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,ILHAM TANI (H. HERMAN),"Petir, Serang",SERANG,EMARVEL 100/50 SC,Insektisida,250 ML,15.0 
2023,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,ANGGITA JAYA (BPK SURYONO),"Panimbang, Pandeglang",PANDEGLANG,AVJUNSU 18 EC,Insektisida,1 L,20.0 
2023,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,ANGGITA JAYA (BPK SURYONO),"Panimbang, Pandeglang",PANDEGLANG,EMARVEL 100/50 SC,Insektisida,250 ML,5.0 
2023,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,ANGGITA JAYA (BPK SURYONO),"Panimbang, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,25 GR,5.0 
2023,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,PD PRIBUMI (TEH ENOK),"Picung, Pandeglang Selatan",PANDEGLANG,ET-PRORICE 400 SC,Herbisida,50 ML,1.0 
2023,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,PD PRIBUMI (TEH ENOK),"Picung, Pandeglang Selatan",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,5.0 
2023,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,RIZQUNA TANI (UST. NASORI),"Bojen, Pandeglang",PANDEGLANG,AVJUNSU 18 EC,Insektisida,1 L,50.0 
2023,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,RIZQUNA TANI (UST. NASORI),"Bojen, Pandeglang",PANDEGLANG,BALTIKO 68/2 WP,Insektisida,100 GR,20.0 
2023,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,RIZQUNA TANI (UST. NASORI),"Bojen, Pandeglang",PANDEGLANG,EMARVEL 100/50 SC,Insektisida,250 ML,5.0 
2023,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,ILHAM TANI (H. HERMAN),"Petir, Serang",SERANG,EMARVEL 100/50 SC,Insektisida,100 ML,20.0 
2023,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,ILHAM TANI (H. HERMAN),"Petir, Serang",SERANG,EMARVEL 100/50 SC,Insektisida,250 ML,10.0 
2023,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,MEGA TANIA (SATIBI),"Pontang, Serang",SERANG,E-TOBAN 500/50 SC,Insektisida,400 ML,40.0 
2023,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,BERKAH TANI (BPK DEDEN),"Menes, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,25 GR,0.5 
2023,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,LANGGANAN JAYA (BPK NUR),"Panimbang, Pandeglang",PANDEGLANG,ADORE 200 SC,Fungisida,250 ML,25.0 
2023,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,LANGGANAN JAYA (BPK NUR),"Panimbang, Pandeglang",PANDEGLANG,EMARVEL 100/50 SC,Insektisida,250 ML,18.5 
2023,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,LANGGANAN JAYA (BPK NUR),"Panimbang, Pandeglang",PANDEGLANG,AVJUNSU 18 EC,Insektisida,500 ML,50.0 
2023,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,BAROKAH TANI (PIAN),"Pulosari, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,25 GR,0.3 
2023,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,UDA RICKY,"Cariu, Bogor",BOGOR,EMARVEL 100/50 SC,Insektisida,100 ML,10.0 
2023,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,RAGAM TANI (NUPUS),Cilegon,CILEGON,EMARVEL 100/50 SC,Insektisida,250 ML,2.5 
2023,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,EKAWATI TANI (BPK WANDI),"Mauk, Tangerang",TANGERANG,AVJUNSU 18 EC,Insektisida,500 ML,40.0 
2023,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUMBER TANI AGUNG (BPK EMAN),"Munjul, Pandeglang",PANDEGLANG,AVJUNSU 18 EC,Insektisida,250 ML,10.0 
2023,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUMBER TANI AGUNG (BPK EMAN),"Munjul, Pandeglang",PANDEGLANG,AVJUNSU 18 EC,Insektisida,500 ML,10.0 
2023,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUMBER TANI AGUNG (BPK EMAN),"Munjul, Pandeglang",PANDEGLANG,AVJUNSU 18 EC,Insektisida,1 L,20.0 
2023,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUMBER TANI AGUNG (BPK EMAN),"Munjul, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,25 GR,5.0 
2023,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUMBER TANI AGUNG (BPK EMAN),"Munjul, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,10.0 
2023,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,ILHAM TANI (H. HERMAN),"Petir, Serang",SERANG,ADORE 200 SC,Fungisida,250 ML,25.0 
2023,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,PUTRA TANI (BPK YANI),"Ciruas, Serang",SERANG,EMARVEL 100/50 SC,Insektisida,250 ML,5.0 
2023,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,INFO KARYA TANI (H. ROYANI),"Menes, Pandeglang",PANDEGLANG,E-TOBAN 500/50 SC,Insektisida,400 ML,200.0 
2023,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,SOPIAN HADI,Tangerang,TANGERANG,E-TOBAN 500/50 SC,Insektisida,100 ML,10.0 
2023,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,SOPIAN HADI,Tangerang,TANGERANG,TRAVERSA 20/60 WG,Insektisida,25 GR,0.3 
2023,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,DADAN TANI (BPK DADAN),Subang,SUBANG,AVJUNSU 18 EC,Insektisida,1 L,100.0 
2023,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,DADAN TANI (BPK DADAN),Subang,SUBANG,E-TOBAN 500/50 SC,Insektisida,400 ML,200.0 
2023,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,ILHAM TANI (H. HERMAN),"Petir, Serang",SERANG,BALTIKO 68/2 WP,Insektisida,100 GR,20.0 
2023,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,AEP TANI (AEF),"Cariu, Bogor",BOGOR,EMARVEL 100/50 SC,Insektisida,50 ML,5.0 
2023,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,AEP TANI (AEF),"Cariu, Bogor",BOGOR,EMARVEL 100/50 SC,Insektisida,100 ML,5.0 
2023,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,ELANG MANDIRI TANI (BPK KANTA),"Leuwisadeng, Bogor",BOGOR,AVJUNSU 18 EC,Insektisida,500 ML,50.0 
2023,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUMBER TANI AGUNG (BPK EMAN),"Munjul, Pandeglang",PANDEGLANG,EMARVEL 100/50 SC,Insektisida,250 ML,5.0 
2023,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,TONI TANI (H. TONI),Rangkas,LEBAK,GERCEP 75 SP,Insektisida,100 GR,10.0 
2023,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,AHLI TANI 13 (BPK MAHMUD),"Panimbang, Pandeglang",PANDEGLANG,ADORE 200 SC,Fungisida,250 ML,5.0 
2023,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,RAGAM TANI (NUPUS),Cilegon,CILEGON,AVJUNSU 18 EC,Insektisida,1 L,10.0 
2023,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUGIANTO TANI (BPK SUGIANTO),"Lebak Wangi, Serang",SERANG,AVJUNSU 18 EC,Insektisida,1 L,30.0 
2023,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,CITRA TANI (BPK ROMLI),"Pabuaran, Serang",SERANG,EMARVEL 100/50 SC,Insektisida,250 ML,5.0 
2023,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUMBER TANI AGUNG (BPK EMAN),"Munjul, Pandeglang",PANDEGLANG,EMARVEL 100/50 SC,Insektisida,50 ML,5.0 
2023,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUMBER TANI AGUNG (BPK EMAN),"Munjul, Pandeglang",PANDEGLANG,EMARVEL 100/50 SC,Insektisida,100 ML,5.0 
2023,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUMBER TANI AGUNG (BPK EMAN),"Munjul, Pandeglang",PANDEGLANG,E-TOBAN 500/50 SC,Insektisida,400 ML,20.0 
2023,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,ZONA TANI (BPK ASEP),Bogor,BOGOR,AVJUNSU 18 EC,Insektisida,1 L,10.0 
2023,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,PUTRA TANI (BPK YANI),"Ciruas, Serang",SERANG,E-TOBAN 500/50 SC,Insektisida,400 ML,30.0 
2023,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,BERKAH TANI (BPK DEDEN),"Menes, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,25 GR,0.5 
2023,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,BERKAH TANI (BPK DEDEN),"Menes, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,1.0 
2023,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUGIANTO TANI (BPK SUGIANTO),"Lebak Wangi, Serang",SERANG,AVJUNSU 18 EC,Insektisida,1 L,100.0 
2023,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUGIANTO TANI (BPK SUGIANTO),"Lebak Wangi, Serang",SERANG,E-TOBAN 500/50 SC,Insektisida,400 ML,50.0 
2023,09.SEP,CV. Aneka Jaya Tunas Agro,WEST JAVA,RIZQUNA TANI (UST. NASORI),"Bojen, Pandeglang",PANDEGLANG,EMARVEL 100/50 SC,Insektisida,250 ML,10.0 
2023,09.SEP,CV. Aneka Jaya Tunas Agro,WEST JAVA,MEGA TANIA (SATIBI),"Pontang, Serang",SERANG,E-TOBAN 500/50 SC,Insektisida,100 ML,20.0 
2023,09.SEP,CV. Aneka Jaya Tunas Agro,WEST JAVA,MEGA TANIA (SATIBI),"Pontang, Serang",SERANG,E-TOBAN 500/50 SC,Insektisida,400 ML,50.0 
2023,09.SEP,CV. Aneka Jaya Tunas Agro,WEST JAVA,MEGA TANIA (SATIBI),"Pontang, Serang",SERANG,STROZOL 25/55 WG,Fungisida,50 GR,15.0 
2023,09.SEP,CV. Aneka Jaya Tunas Agro,WEST JAVA,ALAM MAKMUR (H. IBRAHIM),Pandeglang,PANDEGLANG,EMARVEL 100/50 SC,Insektisida,100 ML,1.0 
2023,09.SEP,CV. Aneka Jaya Tunas Agro,WEST JAVA,ALAM MAKMUR (H. IBRAHIM),Pandeglang,PANDEGLANG,EMARVEL 100/50 SC,Insektisida,250 ML,2.5 
2023,09.SEP,CV. Aneka Jaya Tunas Agro,WEST JAVA,MEGA TANIA (SATIBI),"Pontang, Serang",SERANG,AVJUNSU 18 EC,Insektisida,1 L,570.0 
2023,09.SEP,CV. Aneka Jaya Tunas Agro,WEST JAVA,ANGGITA JAYA (BPK SURYONO),"Panimbang, Pandeglang",PANDEGLANG,ADORE 200 SC,Fungisida,100 ML,5.0 
2023,09.SEP,CV. Aneka Jaya Tunas Agro,WEST JAVA,ANGGITA JAYA (BPK SURYONO),"Panimbang, Pandeglang",PANDEGLANG,ADORE 200 SC,Fungisida,250 ML,10.0 
2023,09.SEP,CV. Aneka Jaya Tunas Agro,WEST JAVA,MITRA TANI (USMAN),Rangkas,LEBAK,E-TOBAN 500/50 SC,Insektisida,100 ML,10.0 
2023,09.SEP,CV. Aneka Jaya Tunas Agro,WEST JAVA,GILANG TANI (BPK KHOMAR),"Cigeulis, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,25 GR,0.8 
2023,09.SEP,CV. Aneka Jaya Tunas Agro,WEST JAVA,ELANG MANDIRI TANI (BPK KANTA),"Leuwisadeng, Bogor",BOGOR,AVJUNSU 18 EC,Insektisida,250 ML,20.0 
2023,09.SEP,CV. Aneka Jaya Tunas Agro,WEST JAVA,RAGAM TANI (NUPUS),Cilegon,CILEGON,BALTIKO 68/2 WP,Insektisida,100 GR,2.0 
2023,09.SEP,CV. Aneka Jaya Tunas Agro,WEST JAVA,SARANA TANI (DAYAT),"Teluk Naga, Tangerang",TANGERANG,AVJUNSU 18 EC,Insektisida,250 ML,10.0 
2023,09.SEP,CV. Aneka Jaya Tunas Agro,WEST JAVA,SARANA TANI (DAYAT),"Teluk Naga, Tangerang",TANGERANG,AVJUNSU 18 EC,Insektisida,500 ML,10.0 
2023,09.SEP,CV. Aneka Jaya Tunas Agro,WEST JAVA,PUTRA TANI (BPK YANI),"Ciruas, Serang",SERANG,TRAVERSA 20/60 WG,Insektisida,100 GR,5.0 
2023,09.SEP,CV. Aneka Jaya Tunas Agro,WEST JAVA,ZAKI TANI (BPK DEDEN),"Ciruas, Serang",SERANG,E-TOBAN 500/50 SC,Insektisida,400 ML,50.0 
2023,09.SEP,CV. Aneka Jaya Tunas Agro,WEST JAVA,ANGRI TANI (ADANG),"Cadasari, Pandeglang",PANDEGLANG,E-TOBAN 500/50 SC,Insektisida,400 ML,10.0 
2023,09.SEP,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUMBER TANI AGUNG (BPK EMAN),"Munjul, Pandeglang",PANDEGLANG,ADORE 200 SC,Fungisida,100 ML,5.0 
2023,09.SEP,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUMBER TANI AGUNG (BPK EMAN),"Munjul, Pandeglang",PANDEGLANG,ADORE 200 SC,Fungisida,250 ML,10.0 
2023,09.SEP,CV. Aneka Jaya Tunas Agro,WEST JAVA,AEP TANI (AEF),"Cariu, Bogor",BOGOR,EMARVEL 100/50 SC,Insektisida,250 ML,5.0 
2023,10.OKT,CV. Aneka Jaya Tunas Agro,WEST JAVA,BANYU TANI (BPK SARWAN),"Pamanukan, Subang",SUBANG,ADORE 200 SC ,Fungisida,250 ML,5.0 
2023,10.OKT,CV. Aneka Jaya Tunas Agro,WEST JAVA,MEGA TANIA (SATIBI),"Pontang, Serang",SERANG,ADORE 200 SC ,Fungisida,250 ML,5.0 
2023,10.OKT,CV. Aneka Jaya Tunas Agro,WEST JAVA,MEGA TANIA (SATIBI),"Pontang, Serang",SERANG,EMARVEL 100/50 SC,Insektisida,100 ML,5.0 
2023,10.OKT,CV. Aneka Jaya Tunas Agro,WEST JAVA,MEGA TANIA (SATIBI),"Pontang, Serang",SERANG,EMARVEL 100/50 SC,Insektisida,250 ML,5.0 
2023,10.OKT,CV. Aneka Jaya Tunas Agro,WEST JAVA,MEGA TANIA (SATIBI),"Pontang, Serang",SERANG,E-TOBAN 500/50 SC,Insektisida,400 ML,30.0 
2023,10.OKT,CV. Aneka Jaya Tunas Agro,WEST JAVA,BERKAH TANI (H. IBNU),Cilegon,CILEGON,EMARVEL 100/50 SC,Insektisida,250 ML,25.0 
2023,10.OKT,CV. Aneka Jaya Tunas Agro,WEST JAVA,HERI PUTRA (H. USMAN),"Sobang, Pandeglang",PANDEGLANG,EMARVEL 100/50 SC,Insektisida,100 ML,1.0 
2023,10.OKT,CV. Aneka Jaya Tunas Agro,WEST JAVA,HERI PUTRA (H. USMAN),"Sobang, Pandeglang",PANDEGLANG,EMARVEL 100/50 SC,Insektisida,250 ML,2.5 
2023,10.OKT,CV. Aneka Jaya Tunas Agro,WEST JAVA,AILA TANI (BPK MAKMUR),"Pontang, Serang",SERANG,AVJUNSU 18 EC,Insektisida,1 L,10.0 
2023,10.OKT,CV. Aneka Jaya Tunas Agro,WEST JAVA,ANGGITA JAYA (BPK SURYONO),"Panimbang, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,5.0 
2023,10.OKT,CV. Aneka Jaya Tunas Agro,WEST JAVA,TONI TANI (H. TONI),Rangkas,LEBAK,E-TOBAN 500/50 SC,Insektisida,100 ML,30.0 
2023,10.OKT,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUGIANTO TANI (BPK SUGIANTO),"Lebak Wangi, Serang",SERANG,ADORE 200 SC ,Fungisida,250 ML,5.0 
2023,10.OKT,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUMBER TANI AGUNG (BPK EMAN),"Munjul, Pandeglang",PANDEGLANG,ADORE 200 SC ,Fungisida,100 ML,15.0 
2023,10.OKT,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUMBER TANI AGUNG (BPK EMAN),"Munjul, Pandeglang",PANDEGLANG,ADORE 200 SC ,Fungisida,250 ML,50.0 
2023,10.OKT,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUMBER TANI AGUNG (BPK EMAN),"Munjul, Pandeglang",PANDEGLANG,AVJUNSU 18 EC,Insektisida,250 ML,50.0 
